ticker,isin,localcurrency,localprice,convertedprice,currencyfactor
"ARE US Equity",US0152711091,USD,89.79,89.79,1
"MD US Equity",US58502B1061,USD,66.08,66.08,1
"ANN US Equity",US0356231078,USD,35.84,35.84,1
"CHS US Equity",US1686151028,USD,15.99,15.99,1
"AEO US Equity",US02553E1064,USD,13.74,13.74,1
"TKR US Equity",US8873891043,USD,42.73,42.73,1
"CRI US Equity",US1462291097,USD,86,86,1
"DCI US Equity",US2576511099,USD,38.47,38.47,1
"GNTX US Equity",US3719011096,USD,17.93,17.93,1
"WAB US Equity",US9297401088,USD,87.11,87.11,1
"IDXX US Equity",US45168D1046,USD,147.33,147.33,1
"HMSY US Equity",US40425J1016,USD,21.73,21.73,1
"RCII US Equity",US76009N1000,USD,35.95,35.95,1
"BIG US Equity",US0893021032,USD,39.29,39.29,1
"AAN US Equity",US0025353006,USD,30.62,30.62,1
"WPX US Equity",US98212B1035,USD,11.91,11.91,1
"SM US Equity",US78454L1008,USD,38.37,38.37,1
"CLGX US Equity",US21871D1037,USD,31.43,31.43,1
"JNS US Equity",US47102X1054,USD,16.07,16.07,1
"DV US Equity",US2518931033,USD,44.28,44.28,1
"FII US Equity",US3142111034,USD,32.96,32.96,1
"BIO US Equity",US0905722072,USD,120.35,120.35,1
"FAF US Equity",US31847R1023,USD,33.73,33.73,1
"DST US Equity",US2333261079,USD,94.6,94.6,1
"APOL US Equity",US0376041051,USD,33.26,33.26,1
"WEX US Equity",US96208T1043,USD,100.31,100.31,1
"WDR US Equity",US9300591008,USD,49.44,49.44,1
"ULTI US Equity",US90385D1072,USD,146.63,146.63,1
"STR US Equity",US7483561020,USD,25.33,25.33,1
"MDU US Equity",US5526901096,USD,24.01,24.01,1
"WTR US Equity",US03836W1036,USD,26.84,26.84,1
"EGN US Equity",US29265N1081,USD,63.24,63.24,1
"EV US Equity",US2782651036,USD,40.82,40.82,1
"GHC US Equity",US3846371041,USD,860.94,860.94,1
"JKHY US Equity",US4262811015,USD,62.21,62.21,1
"MSCI US Equity",US55354G1004,USD,47.69,47.69,1
"GPN US Equity",US37940X1028,USD,80.65,80.65,1
"NFG US Equity",US6361801011,USD,70.04,70.04,1
"FDS US Equity",US3030751057,USD,140.59,140.59,1
"SEIC US Equity",US7841171033,USD,39.6,39.6,1
"HOLX US Equity",US4364401012,USD,26.38,26.38,1
"TW US Equity",US8918941076,USD,112.28,112.28,1
"WERN US Equity",US9507551086,USD,31.13,31.13,1
"CNW US Equity",US2059441012,USD,49.54,49.54,1
"LSTR US Equity",US5150981018,USD,72.08,72.08,1
"ODFL US Equity",US6795801009,USD,77.51,77.51,1
"JBHT US Equity",US4456581077,USD,83.22,83.22,1
"ADVS US Equity",US0079741080,USD,30.15,30.15,1
"MDRX US Equity",US01988P1084,USD,12.85,12.85,1
"ACIW US Equity",US0044981019,USD,19.71,19.71,1
"CVLT US Equity",US2041661024,USD,51.55,51.55,1
"TYL US Equity",US9022521051,USD,107.85,107.85,1
"SWI US Equity",US83416B1098,USD,50.01,50.01,1
"INFA US Equity",US45666Q1022,USD,37.86,37.86,1
"KN US Equity",US49926D1090,USD,23,23,1
"SMTC US Equity",US8168501018,USD,28.06,28.06,1
"ISIL US Equity",US46069S1096,USD,14.72,14.72,1
"FCS US Equity",US3037261035,USD,16.84,16.84,1
"VSH US Equity",US9282981086,USD,14.09,14.09,1
"CY US Equity",US2328061096,USD,14.46,14.46,1
"IRF US Equity",US4602541058,USD,39.94,39.94,1
"IDTI US Equity",US4581181066,USD,19.6,19.6,1
"CREE US Equity",US2254471012,USD,32.07,32.07,1
"SWKS US Equity",US83088M1027,USD,73.32,73.32,1
"HYH US Equity",US40650V1008,USD,46.25,46.25,1
"HRC US Equity",US4314751029,USD,45.27,45.27,1
"STE US Equity",US8591521005,USD,65.16,65.16,1
"TFX US Equity",US8793691069,USD,114.65,114.65,1
"CRR US Equity",US1407811058,USD,39.72,39.72,1
"HSC US Equity",US4158641070,USD,18.6,18.6,1
"GES US Equity",US4016171054,USD,20.63,20.63,1
"MLHR US Equity",US6005441000,USD,29.29,29.29,1
"ANF US Equity",US0028962076,USD,28.58,28.58,1
"NYT US Equity",US6501111073,USD,12.84,12.84,1
"HNI US Equity",US4042511000,USD,50.5,50.5,1
"MDP US Equity",US5894331017,USD,51.78,51.78,1
"GMT US Equity",US3614481030,USD,57.55,57.55,1
"TIME US Equity",US8872281048,USD,24.1,24.1,1
"UFS US Equity",US2575592033,USD,40.12,40.12,1
"DNOW US Equity",US67011P1003,USD,25.99,25.99,1
"CLH US Equity",US1844961078,USD,48.47,48.47,1
"DRQ US Equity",US2620371045,USD,76.55,76.55,1
"TPX US Equity",US88023U1016,USD,53.86,53.86,1
"XLS US Equity",US30162A1088,USD,17.38,17.38,1
"ESL US Equity",US2974251009,USD,110.21,110.21,1
"JW/A US Equity",US9682232064,USD,58.91,58.91,1
"RYN US Equity",US7549071030,USD,28.15,28.15,1
"ITT US Equity",US4509112011,USD,40.44,40.44,1
"KATE US Equity",US4858651098,USD,32.21,32.21,1
"WCN US Equity",US9410531001,USD,44.47,44.47,1
"DRC US Equity",US2616081038,USD,81.88,81.88,1
"PKG US Equity",US6951561090,USD,78.29,78.29,1
"RKT US Equity",US7727392075,USD,61.08,61.08,1
"ITRI US Equity",US4657411066,USD,41.86,41.86,1
"MSA US Equity",US5534981064,USD,52.81,52.81,1
"CVG US Equity",US2124851062,USD,20.31,20.31,1
"OGS US Equity",US68235P1084,USD,41.93,41.93,1
"DLX US Equity",US2480191012,USD,61.6,61.6,1
"WWD US Equity",US9807451037,USD,48.58,48.58,1
"RRD US Equity",US2578671016,USD,16.67,16.67,1
"RBC US Equity",US7587501039,USD,75.37,75.37,1
"TGI US Equity",US8968181011,USD,66.75,66.75,1
"CLC US Equity",US1798951075,USD,66.14,66.14,1
"CR US Equity",US2243991054,USD,58.81,58.81,1
"SPW US Equity",US7846351044,USD,85.87,85.87,1
"ATK US Equity",US0188041042,USD,118.09,118.09,1
"VVC US Equity",US92240G1013,USD,46.22,46.22,1
"ZBRA US Equity",US9892071054,USD,77.43,77.43,1
"KEX US Equity",US4972661064,USD,81.53,81.53,1
"GGG US Equity",US3841091040,USD,80.35,80.35,1
"MAN US Equity",US56418H1005,USD,67.47,67.47,1
"ATO US Equity",US0495601058,USD,55.9,55.9,1
"KEYS US Equity",US49338L1035,USD,33.42,33.42,1
"IEX US Equity",US45167R1041,USD,77.88,77.88,1
"BEAV US Equity",US0733021010,USD,57.4,57.4,1
"UGI US Equity",US9026811052,USD,38.02,38.02,1
"MTD US Equity",US5926881054,USD,301.95,301.95,1
"CAB US Equity",US1268043015,USD,52.6,52.6,1
"LII US Equity",US5261071071,USD,94.55,94.55,1
"AOS US Equity",US8318652091,USD,56.01,56.01,1
"AYI US Equity",US00508Y1029,USD,139.88,139.88,1
"DKS US Equity",US2533931026,USD,49.91,49.91,1
"FBHS US Equity",US34964C1062,USD,44.79,44.79,1
"FL US Equity",US3448491049,USD,56.04,56.04,1
"SIG US Equity",BMG812761002,USD,129.81,129.81,1
"ROSE US Equity",US7777793073,USD,22.55,22.55,1
"OLN US Equity",US6806652052,USD,23,23,1
"UNT US Equity",US9092181091,USD,34.25,34.25,1
"CMC US Equity",US2017231034,USD,16.18,16.18,1
"WOR US Equity",US9818111026,USD,29.85,29.85,1
"KLXI US Equity",US4825391034,USD,40.22,40.22,1
"BKH US Equity",US0921131092,USD,53.12,53.12,1
"DBD US Equity",US2536511031,USD,34,34,1
"PTEN US Equity",US7034811015,USD,16.65,16.65,1
"OIS US Equity",US6780261052,USD,48.64,48.64,1
"CBT US Equity",US1270551013,USD,43.8,43.8,1
"CNL US Equity",US12561W1053,USD,54.79,54.79,1
"HE US Equity",US4198701009,USD,33.61,33.61,1
"WSO US Equity",US9426222009,USD,106.19,106.19,1
"PAY US Equity",US92342Y1091,USD,37.35,37.35,1
"ALB US Equity",US0126531013,USD,60.31,60.31,1
"RS US Equity",US7595091023,USD,61.44,61.44,1
"NCR US Equity",US62886E1082,USD,29.22,29.22,1
"NEU US Equity",US6515871076,USD,402.09,402.09,1
"MSM US Equity",US5535301064,USD,81.24,81.24,1
"WR US Equity",US95709T1007,USD,41.17,41.17,1
"TDW US Equity",US8864231027,USD,32.33,32.33,1
"ATW US Equity",US0500951084,USD,28.67,28.67,1
"HLX US Equity",US42330P1075,USD,21.66,21.66,1
"RDC US Equity",GB00B6SLMV12,USD,23.72,23.72,1
"SPN US Equity",US8681571084,USD,20.62,20.62,1
"FCN US Equity",US3029411093,USD,38.29,38.29,1
"CEB US Equity",US21988R1023,USD,71.6,71.6,1
"BRO US Equity",US1152361010,USD,32.56,32.56,1
"JLL US Equity",US48020Q1076,USD,151.36,151.36,1
"IT US Equity",US3666511072,USD,83.6,83.6,1
"AJG US Equity",US3635761097,USD,46.98,46.98,1
"TMST US Equity",US8873991033,USD,37.21,37.21,1
"GEF US Equity",US3976241071,USD,47.43,47.43,1
"CRS US Equity",US1442851036,USD,47.91,47.91,1
"VMI US Equity",US9202531011,USD,127.27,127.27,1
"SLGN US Equity",US8270481091,USD,53.92,53.92,1
"EXP US Equity",US26969P1084,USD,77.06,77.06,1
"X US Equity",US9129091081,USD,26.59,26.59,1
"ATR US Equity",US0383361039,USD,66.65,66.65,1
"SON US Equity",US8354951027,USD,43.47,43.47,1
"BMS US Equity",US0814371052,USD,45.18,45.18,1
"STLD US Equity",US8581191009,USD,19.9,19.9,1
"CSL US Equity",US1423391002,USD,90.02,90.02,1
"MTX US Equity",US6031581068,USD,68.33,68.33,1
"KMT US Equity",US4891701009,USD,35.56,35.56,1
"CYT US Equity",US2328201007,USD,46.25,46.25,1
"POL US Equity",US73179P1066,USD,37.72,37.72,1
"CGNX US Equity",US1924221039,USD,40.84,40.84,1
"FEIC US Equity",US30241L1098,USD,89.27,89.27,1
"IPGP US Equity",US44980X1090,USD,73.98,73.98,1
"NDSN US Equity",US6556631025,USD,78.25,78.25,1
"LECO US Equity",US5339001068,USD,69,69,1
"RPM US Equity",US7496851038,USD,50.35,50.35,1
"VAL US Equity",US9203551042,USD,86.14,86.14,1
"ASH US Equity",US0442091049,USD,119.07,119.07,1
"TECD US Equity",US8782371061,USD,62.2,62.2,1
"DDD US Equity",US88554D2053,USD,32.42,32.42,1
"IM US Equity",US4571531049,USD,27.34,27.34,1
"ARW US Equity",US0427351004,USD,57.44,57.44,1
"AVT US Equity",US0538071038,USD,42.8,42.8,1
"QEP US Equity",US74733V1008,USD,19.99,19.99,1
"NFX US Equity",US6512901082,USD,26.6,26.6,1
"XEC US Equity",US1717981013,USD,106.88,106.88,1
"RRC US Equity",US75281A1097,USD,55.4,55.4,1
"SWN US Equity",US8454671095,USD,27.17,27.17,1
"COG US Equity",US1270971039,USD,30.1,30.1,1
"CHK US Equity",US1651671075,USD,19.76,19.76,1
"PXD US Equity",US7237871071,USD,149.89,149.89,1
"DVN US Equity",US25179M1036,USD,60.96,60.96,1
"WMB US Equity",US9694571004,USD,45.22,45.22,1
"APC US Equity",US0325111070,USD,82.29,82.29,1
"EOG US Equity",US26875P1012,USD,92.24,92.24,1
"IPG US Equity",US4606901001,USD,20.25,20.25,1
"CBG US Equity",US12504L1098,USD,34.67,34.67,1
"NLSN US Equity",NL0009538479,USD,44.82,44.82,1
"OMC US Equity",US6819191064,USD,75.93,75.93,1
"AON US Equity",GB00B5BT0K07,USD,94.33,94.33,1
"MMC US Equity",US5717481023,USD,56.97,56.97,1
"NBR US Equity",BMG6359F1032,USD,12.49,12.49,1
"TSS US Equity",US8919061098,USD,34.17,34.17,1
"POM US Equity",US7132911022,USD,27.14,27.14,1
"VRSN US Equity",US92343E1029,USD,57.19,57.19,1
"PNW US Equity",US7234841010,USD,68.64,68.64,1
"HP US Equity",US4234521015,USD,67.34,67.34,1
"NAVI US Equity",US63938C1080,USD,21.82,21.82,1
"CMS US Equity",US1258961002,USD,35.14,35.14,1
"SNI US Equity",US8110651010,USD,75.94,75.94,1
"DTE US Equity",US2333311072,USD,87.01,87.01,1
"ETR US Equity",US29364G1031,USD,87.71,87.71,1
"FISV US Equity",US3377381088,USD,70.62,70.62,1
"FIS US Equity",US31620M1062,USD,62.41,62.41,1
"PEG US Equity",US7445731067,USD,41.9,41.9,1
"DISCA US Equity",US25470F1049,USD,34.48,34.48,1
"DISCK US Equity",US25470F3029,USD,33.44,33.44,1
"BHI US Equity",US0572241075,USD,56.17,56.17,1
"PCG US Equity",US69331C1080,USD,53.34,53.34,1
"SRE US Equity",US8168511090,USD,112.09,112.09,1
"CBS US Equity",US1248572026,USD,54.79,54.79,1
"VIAB US Equity",US92553P2011,USD,75.4,75.4,1
"EXC US Equity",US30161N1019,USD,37.57,37.57,1
"HAL US Equity",US4062161017,USD,39.49,39.49,1
"NEE US Equity",US65339F1012,USD,106.69,106.69,1
"SLB US Equity",AN8068571086,USD,85.67,85.67,1
"GME US Equity",US36467W1099,USD,33.8,33.8,1
"TE US Equity",US8723751009,USD,20.6,20.6,1
"NE US Equity",GB00BFG3KF26,USD,16.84,16.84,1
"DO US Equity",US25271C1027,USD,37.23,37.23,1
"GAS US Equity",US0012041069,USD,54.63,54.63,1
"RIG US Equity",CH0048265513,USD,18.12,18.12,1
"FMC US Equity",US3024913036,USD,56.97,56.97,1
"ESV US Equity",GB00B4VLR192,USD,30.17,30.17,1
"SCG US Equity",US80589M1027,USD,60.81,60.81,1
"ARG US Equity",US0093631028,USD,115.25,115.25,1
"NWSA US Equity",US65249B1098,USD,15.59,15.59,1
"CNP US Equity",US15189T1079,USD,23.63,23.63,1
"OKE US Equity",US6826801036,USD,49.92,49.92,1
"AEE US Equity",US0236081024,USD,45.99,45.99,1
"EXPE US Equity",US30212P3038,USD,85.76,85.76,1
"SRCL US Equity",US8589121081,USD,131.64,131.64,1
"EMN US Equity",US2774321002,USD,76.48,76.48,1
"WEC US Equity",US9766571064,USD,53.19,53.19,1
"KSS US Equity",US5002551043,USD,59.59,59.59,1
"NI US Equity",US65473P1057,USD,42.45,42.45,1
"CF US Equity",US1252691001,USD,277.9,277.9,1
"RSG US Equity",US7607591002,USD,40.57,40.57,1
"MOS US Equity",US61945C1036,USD,45.77,45.77,1
"XEL US Equity",US98389B1008,USD,36.12,36.12,1
"ROST US Equity",US7782961038,USD,93.73,93.73,1
"NFLX US Equity",US64110L1061,USD,348.94,348.94,1
"WM US Equity",US94106L1098,USD,51.75,51.75,1
"PPL US Equity",US69351T1060,USD,36.36,36.36,1
"SE US Equity",US8475601097,USD,36.7,36.7,1
"SHW US Equity",US8243481061,USD,262.44,262.44,1
"PPG US Equity",US6935061076,USD,229.4,229.4,1
"APD US Equity",US0091581068,USD,145.43,145.43,1
"PX US Equity",US74005P1049,USD,129.95,129.95,1
"LYB US Equity",NL0009434992,USD,80.07,80.07,1
"SO US Equity",US8425871071,USD,49.37,49.37,1
"TJX US Equity",US8725401090,USD,67.96,67.96,1
"DOW US Equity",US2605431038,USD,45.59,45.59,1
"PCLN US Equity",US7415034039,USD,1142.06,1142.06,1
"DUK US Equity",US26441C2044,USD,84.05,84.05,1
"MON US Equity",US61166W1018,USD,119.74,119.74,1
"LOW US Equity",US5486611073,USD,67.7,67.7,1
"DD US Equity",US2635341090,USD,73.71,73.71,1
"TWX US Equity",US8873173038,USD,84.93,84.93,1
"FOXA US Equity",US90130A1016,USD,37.85,37.85,1
"KMI US Equity",US49456B1017,USD,42.81,42.81,1
"HD US Equity",US4370761029,USD,103.43,103.43,1
"DIS US Equity",US2546871060,USD,93.75,93.75,1
"FOSL US Equity",US34988V1061,USD,110.33,110.33,1
"HAS US Equity",US4180561072,USD,54.97,54.97,1
"SNA US Equity",US8330341012,USD,136.29,136.29,1
"LUK US Equity",US5272881047,USD,22.63,22.63,1
"MAT US Equity",US5770811025,USD,30.47,30.47,1
"PVH US Equity",US6936561009,USD,126.34,126.34,1
"TXT US Equity",US8832031012,USD,42.17,42.17,1
"DOV US Equity",US2600031080,USD,71.98,71.98,1
"WHR US Equity",US9633201069,USD,193.01,193.01,1
"SWK US Equity",US8545021011,USD,96.02,96.02,1
"RL US Equity",US7512121010,USD,183.1,183.1,1
"APH US Equity",US0320951017,USD,53.64,53.64,1
"GMCR US Equity",US49271M1009,USD,131.97,131.97,1
"TEL US Equity",CH0102993182,USD,63.17,63.17,1
"NOC US Equity",US6668071029,USD,146.46,146.46,1
"ETN US Equity",IE00B8KQN827,USD,67.93,67.93,1
"RTN US Equity",US7551115071,USD,108.61,108.61,1
"ITW US Equity",US4523081093,USD,94.68,94.68,1
"EMR US Equity",US2910111044,USD,61.79,61.79,1
"GD US Equity",US3695501086,USD,138.45,138.45,1
"DHR US Equity",US2358511028,USD,85.72,85.72,1
"LMT US Equity",US5398301094,USD,193.31,193.31,1
"HON US Equity",US4385161066,USD,100.23,100.23,1
"NKE US Equity",US6541061031,USD,95.03,95.03,1
"BA US Equity",US0970231058,USD,129.95,129.95,1
"UTX US Equity",US9130171096,USD,115.04,115.04,1
"MMM US Equity",US88579Y1010,USD,164.06,164.06,1
"GE US Equity",US3696041033,USD,25.06,25.06,1
"WIN US Equity",US97382A1016,USD,8.3,8.3,1
"CVC US Equity",US12686C1099,USD,20.76,20.76,1
"ADT US Equity",US00101J1060,USD,36.13,36.13,1
"FTR US Equity",US35906A1088,USD,6.64,6.64,1
"VAR US Equity",US92220P1057,USD,87.02,87.02,1
"CFN US Equity",US14170T1016,USD,59.43,59.43,1
"BCR US Equity",US0673831097,USD,167.48,167.48,1
"LVLT US Equity",US52729N3089,USD,49.35,49.35,1
"TYC US Equity",IE00BQRQXQ92,USD,43.61,43.61,1
"ISRG US Equity",US46120E6023,USD,525.57,525.57,1
"CTL US Equity",US1567001060,USD,39.59,39.59,1
"BDX US Equity",US0758871091,USD,139.86,139.86,1
"TWC US Equity",US88732J2078,USD,150.66,150.66,1
"CMCSA US Equity",US20030N1019,USD,57.35,57.35,1
"T US Equity",US00206R1023,USD,33.87,33.87,1
"DNB US Equity",US26483E1001,USD,121.65,121.65,1
"LM US Equity",US5249011058,USD,53.69,53.69,1
"LH US Equity",US50540R4092,USD,111.42,111.42,1
"DGX US Equity",US74834L1008,USD,68.97,68.97,1
"NVDA US Equity",US67066G1040,USD,20.13,20.13,1
"AMG US Equity",US0082521081,USD,210.43,210.43,1
"DVA US Equity",US23918K1088,USD,75.83,75.83,1
"IVZ US Equity",BMG491BT1088,USD,39.14,39.14,1
"NBL US Equity",US6550441058,USD,46.88,46.88,1
"MCO US Equity",US6153691059,USD,95.89,95.89,1
"HCP US Equity",US40414L1098,USD,44.85,44.85,1
"VTR US Equity",US92276F1003,USD,73.31,73.31,1
"TROW US Equity",US74144T1088,USD,85.76,85.76,1
"APA US Equity",US0374111054,USD,63.83,63.83,1
"MHFI US Equity",US5806451093,USD,88.66,88.66,1
"HCN US Equity",US42217K1060,USD,76.95,76.95,1
"BEN US Equity",US3546131018,USD,55.49,55.49,1
"BLK US Equity",US09247X1019,USD,356.73,356.73,1
"OXY US Equity",US6745991058,USD,80.65,80.65,1
"INTC US Equity",US4581401001,USD,36.36,36.36,1
"BIIB US Equity",US09062X1037,USD,342.01,342.01,1
"CELG US Equity",US1510201049,USD,113.52,113.52,1
"ABBV US Equity",US00287Y1091,USD,65.89,65.89,1
"AMGN US Equity",US0311621009,USD,159.89,159.89,1
"GILD US Equity",US3755581036,USD,94.91,94.91,1
"OI US Equity",US6907684038,USD,26.75,26.75,1
"ALLE US Equity",IE00BFRT3W74,USD,55.05,55.05,1
"HAR US Equity",US4130861093,USD,104.91,104.91,1
"HRS US Equity",US4138751056,USD,71.62,71.62,1
"GT US Equity",US3825501014,USD,28.34,28.34,1
"SEE US Equity",US81211K1007,USD,42.7,42.7,1
"BLL US Equity",US0584981064,USD,68.31,68.31,1
"NEM US Equity",US6516391066,USD,19.34,19.34,1
"LLL US Equity",US5024241045,USD,127.49,127.49,1
"COL US Equity",US7743411016,USD,84.62,84.62,1
"BWA US Equity",US0997241064,USD,54.74,54.74,1
"NTAP US Equity",US64110D1046,USD,41.46,41.46,1
"JWN US Equity",US6556641008,USD,78.37,78.37,1
"M US Equity",US55616P1049,USD,65.69,65.69,1
"DLPH US Equity",JE00B783TY65,USD,72.59,72.59,1
"STX US Equity",IE00B58JVZ52,USD,66.02,66.02,1
"FCX US Equity",US35671D8570,USD,23.55,23.55,1
"CMI US Equity",US2310211063,USD,146.42,146.42,1
"WDC US Equity",US9581021055,USD,110.43,110.43,1
"CI US Equity",US1255091092,USD,102.83,102.83,1
"AET US Equity",US00817Y1082,USD,88.8,88.8,1
"JCI US Equity",US4783661071,USD,48,48,1
"ANTM US Equity",US0367521038,USD,125.46,125.46,1
"EMC US Equity",US2686481027,USD,29.83,29.83,1
"UNH US Equity",US91324P1021,USD,100.78,100.78,1
"TRIP US Equity",US8969452015,USD,74.59,74.59,1
"CPB US Equity",US1344291091,USD,44,44,1
"CAG US Equity",US2058871029,USD,35.82,35.82,1
"GIS US Equity",US3703341046,USD,53.11,53.11,1
"KRFT US Equity",US50076Q1067,USD,62.64,62.64,1
"YHOO US Equity",US9843321061,USD,50.17,50.17,1
"MDLZ US Equity",US6092071058,USD,36.79,36.79,1
"FB US Equity",US30303M1027,USD,78.45,78.45,1
"GOOGL US Equity",US38259P5089,USD,529.55,529.55,1
"GOOG US Equity",US38259P7069,USD,524.81,524.81,1
"AVGO US Equity",SG9999006241,USD,100.09,100.09,1
"BRCM US Equity",US1113201073,USD,43.08,43.08,1
"QCOM US Equity",US7475251036,USD,74.28,74.28,1
"AN US Equity",US05329W1027,USD,60.04,60.04,1
"EW US Equity",US28176E1082,USD,127.72,127.72,1
"KMX US Equity",US1431301027,USD,66.47,66.47,1
"GPC US Equity",US3724601055,USD,106.52,106.52,1
"BSX US Equity",US1011371077,USD,13.22,13.22,1
"STJ US Equity",US7908491035,USD,64.94,64.94,1
"ZMH US Equity",US98956P1021,USD,112.59,112.59,1
"ORLY US Equity",US67103H1077,USD,192.11,192.11,1
"AZO US Equity",US0533321024,USD,616.79,616.79,1
"ZTS US Equity",US98978V1035,USD,43.31,43.31,1
"VRTX US Equity",US92532F1003,USD,123.07,123.07,1
"SYK US Equity",US8636671013,USD,93.99,93.99,1
"ALXN US Equity",US0153511094,USD,186.6,186.6,1
"REGN US Equity",US75886F1075,USD,410.16,410.16,1
"MDT US Equity",US5850551061,USD,71.88,71.88,1
"THC US Equity",US88033G4073,USD,50.21,50.21,1
"JEC US Equity",US4698141078,USD,44.64,44.64,1
"TEG US Equity",US45822P1057,USD,78.16,78.16,1
"XYL US Equity",US98419M1009,USD,38.08,38.08,1
"PCL US Equity",US7292511083,USD,43.05,43.05,1
"MWV US Equity",US5833341077,USD,44.04,44.04,1
"SWY US Equity",US7865142084,USD,35.13,35.13,1
"MLM US Equity",US5732841060,USD,110.85,110.85,1
"FLS US Equity",US34354P1057,USD,59.65,59.65,1
"PETM US Equity",US7167681060,USD,81.38,81.38,1
"VMC US Equity",US9291601097,USD,66.98,66.98,1
"CSC US Equity",US2053631048,USD,63.25,63.25,1
"FDO US Equity",US3070001090,USD,78.89,78.89,1
"FLR US Equity",US3434121022,USD,60.69,60.69,1
"CAM US Equity",US13342B1052,USD,49.88,49.88,1
"PLL US Equity",US6964293079,USD,101.37,101.37,1
"UHS US Equity",US9139031002,USD,110.97,110.97,1
"PNR US Equity",IE00BLS09M33,USD,66.68,66.68,1
"DLTR US Equity",US2567461080,USD,70.35,70.35,1
"FE US Equity",US3379321074,USD,39.2,39.2,1
"NU US Equity",US6643971061,USD,53.74,53.74,1
"PAYX US Equity",US7043261079,USD,46.24,46.24,1
"WFM US Equity",US9668371068,USD,50.13,50.13,1
"WY US Equity",US9621661043,USD,36.11,36.11,1
"ED US Equity",US2091151041,USD,66.34,66.34,1
"ABC US Equity",US03073E1055,USD,90.46,90.46,1
"DG US Equity",US2566771059,USD,70.78,70.78,1
"EIX US Equity",US2810201077,USD,65.51,65.51,1
"IP US Equity",US4601461035,USD,53.24,53.24,1
"CAH US Equity",US14149Y1082,USD,80.51,80.51,1
"NOV US Equity",US6370711011,USD,65.49,65.49,1
"AEP US Equity",US0255371017,USD,61.15,61.15,1
"CTSH US Equity",US1924461023,USD,52.67,52.67,1
"STT US Equity",US8574771031,USD,78.35,78.35,1
"ADP US Equity",US0530151036,USD,83.29,83.29,1
"D US Equity",US25746U1097,USD,77.49,77.49,1
"BK US Equity",US0640581007,USD,40.46,40.46,1
"MCK US Equity",US58155Q1031,USD,207.2,207.2,1
"EBAY US Equity",US2786421030,USD,56.21,56.21,1
"MA US Equity",US57636Q1040,USD,85.68,85.68,1
"AMZN US Equity",US0231351067,USD,308.52,308.52,1
"IBM US Equity",US4592001014,USD,162.06,162.06,1
"V US Equity",US92826C8394,USD,265.02,265.02,1
"FSLR US Equity",US3364331070,USD,44.55,44.55,1
"JOY US Equity",US4811651086,USD,46.99,46.99,1
"FLIR US Equity",US3024451011,USD,32.19,32.19,1
"R US Equity",US7835491082,USD,92.28,92.28,1
"LEG US Equity",US5246601075,USD,42.16,42.16,1
"EXPD US Equity",US3021301094,USD,44.42,44.42,1
"MAS US Equity",US5745991068,USD,25.01,25.01,1
"NWL US Equity",US6512291062,USD,37.86,37.86,1
"URI US Equity",US9113631090,USD,103.59,103.59,1
"CHRW US Equity",US12541W2098,USD,73.84,73.84,1
"MHK US Equity",US6081901042,USD,154.57,154.57,1
"AME US Equity",US0311001004,USD,52.62,52.62,1
"KSU US Equity",US4851703029,USD,120.42,120.42,1
"A US Equity",US00846U1016,USD,40.56,40.56,1
"FAST US Equity",US3119001044,USD,47.4,47.4,1
"UA US Equity",US9043111072,USD,66.89,66.89,1
"ROP US Equity",US7766961061,USD,156.62,156.62,1
"IR US Equity",IE00B6330302,USD,63.26,63.26,1
"GWW US Equity",US3848021040,USD,255.22,255.22,1
"PCAR US Equity",US6937181088,USD,68.15,68.15,1
"GLW US Equity",US2193501051,USD,23.01,23.01,1
"VFC US Equity",US9182041080,USD,73.76,73.76,1
"NSC US Equity",US6558441084,USD,109.15,109.15,1
"CSX US Equity",US1264081035,USD,35.85,35.85,1
"FDX US Equity",US31428X1063,USD,172.45,172.45,1
"CAT US Equity",US1491231015,USD,91.88,91.88,1
"UPS US Equity",US9113121068,USD,110.38,110.38,1
"UNP US Equity",US9078181081,USD,118.61,118.61,1
"AVY US Equity",US0536111091,USD,51.79,51.79,1
"RHI US Equity",US7703231032,USD,57.88,57.88,1
"ACN US Equity",IE00B4BNMY34,USD,88.84,88.84,1
"NDAQ US Equity",US6311031081,USD,47.86,47.86,1
"MCHP US Equity",US5950171042,USD,44.87,44.87,1
"HRL US Equity",US4404521001,USD,51.62,51.62,1
"TSN US Equity",US9024941034,USD,39.95,39.95,1
"SNDK US Equity",US80004C1018,USD,97.88,97.88,1
"ICE US Equity",US45866F1049,USD,217.64,217.64,1
"CME US Equity",US12572Q1058,USD,88.14,88.14,1
"MU US Equity",US5951121038,USD,34.75,34.75,1
"HSP US Equity",US4410601003,USD,61.87,61.87,1
"MNK US Equity",IE00BBGT3753,USD,96.96,96.96,1
"MYL US Equity",US6285301072,USD,56.35,56.35,1
"PRGO US Equity",IE00BGH1M568,USD,166.63,166.63,1
"ACT US Equity",IE00BD1NQJ95,USD,259.13,259.13,1
"ATI US Equity",US01741R1023,USD,34.39,34.39,1
"URBN US Equity",US9170471026,USD,35.1,35.1,1
"PKI US Equity",US7140461093,USD,44.09,44.09,1
"TDC US Equity",US88076W1036,USD,44,44,1
"NRG US Equity",US6293775085,USD,27.5,27.5,1
"CTAS US Equity",US1729081059,USD,78.45,78.45,1
"WAT US Equity",US9418481035,USD,113.88,113.88,1
