ticker,isin,localcurrency,localprice,convertedprice,currencyfactor
"ANZ AU Equity",AU000000ANZ3,AUD,31.78,25.7223796034,1.235500
"WBC AU Equity",AU000000WBC1,AUD,32.87,26.6046135168,1.235500
"EBS AV Equity",AT0000652011,EUR,19.25,22.8948620362,.840800
"BBAS3 BZ Equity",BRBBASACNOR3,BRL,22.49,8.32716232227,2.700800
"BBD US Equity",US0594603039,USD,13.27,13.27,1
"ITUB US Equity",US4655621062,USD,12.82,12.82,1
"BNS CN Equity",CA0641491075,CAD,63.49,53.6731760927,1.182900
"UBI IM Equity",IT0003487029,EUR,5.53,6.57706945766,.840800
"ELEKTRA* MM Equity",MX01EL000003,MXN,495.59,33.289448053,14.887300
"CABK SM Equity",ES0140609019,EUR,4.2,4.99524262607,.840800
"SHBA SS Equity",SE0000193120,SEK,363.6,45.9485416772,7.913200
"NDA SS Equity",SE0000427361,SEK,89.3,11.2849416165,7.913200
"2891 TT Equity",TW0002891009,TWD,19.95,0.62363238512,31.990000
"KNEBV FH Equity",FI0009013403,EUR,37.27,44.326831589,.840800
"SGO FP Equity",FR0000125007,EUR,33.12,39.391056137,.840800
"JHX AU Equity",AU000000JHX1,AUD,13.22,10.7001214083,1.235500
"ASSAB SS Equity",SE0000255648,SEK,420.4,53.1264216752,7.913200
"GEBN VX Equity",CH0030170408,CHF,340,336.7003367,1.009800
"SCHP VX Equity",CH0024638196,CHF,143.5,142.10734799,1.009800
"TPK LN Equity",GB0007739609,GBp,1767,26.7808426796,.659800
"ACA FP Equity",FR0000045072,EUR,10.2,12.1313035205,.840800
"GLE FP Equity",FR0000130809,EUR,33.18,39.462416746,.840800
"BNP FP Equity",FR0000131104,EUR,45.8,54.4719314938,.840800
"CBK GR Equity",DE000CBK1001,EUR,10.81,12.8568030447,.840800
"11 HK Equity",HK0011000095,HKD,126.9,16.3646914695,7.754500
"2388 HK Equity",HK2388011192,HKD,25.4,3.27551744149,7.754500
"MB IM Equity",IT0000062957,EUR,6.48,7.70694576594,.840800
"UCG IM Equity",IT0004781412,EUR,5.01,5.95861084681,.840800
"8308 JP Equity",JP3500610005,JPY,593.3,5.00506158259,118.540000
"MEO1V FH Equity",FI0009007835,EUR,24.16,28.7345385347,.840800
"6273 JP Equity",JP3162600005,JPY,31270,263.792812553,118.540000
"SAND SS Equity",SE0000667891,SEK,75.3,9.51574584239,7.913200
"CNHI US Equity",NL0010545661,USD,7.58,7.58,1
"AZJ AU Equity",AU000000AZJ1,AUD,4.58,3.70700121408,1.235500
"VOE AV Equity",AT0000937503,EUR,31.53,37.5,.840800
"AGS BB Equity",BE0974264930,EUR,28.8,34.2530922931,.840800
"ERJ US Equity",US29082A1079,USD,35.14,35.14,1
"BBD/B CN Equity",CA0977512007,CAD,4.06,3.43224279314,1.182900
"SLF CN Equity",CA8667961053,CAD,39.99,33.8067461324,1.182900
"2318 HK Equity",CNE1000003X6,HKD,80.1,10.3294861048,7.754500
"WRT1V FH Equity",FI0009003727,EUR,36.55,43.4705042816,.840800
"SAF FP Equity",FR0000073272,EUR,51.3,61.013320647,.840800
"PUB FP Equity",FR0000130577,EUR,57.9,68.8629876308,.840800
"CS FP Equity",FR0000120628,EUR,18.19,21.6341579448,.840800
"TKA GR Equity",DE0007500001,EUR,20.82,24.7621313035,.840800
"MAN GR Equity",DE0005937007,EUR,91.83,109.217411989,.840800
"1299 HK Equity",HK0000069689,HKD,42,5.41620994261,7.754500
"G IM Equity",IT0000062072,EUR,16.5,19.6241674596,.840800
"5711 JP Equity",JP3903000002,JPY,387,3.26472076936,118.540000
"5406 JP Equity",JP3289800009,JPY,201,1.69563016703,118.540000
"4324 JP Equity",JP3551520004,JPY,4880,41.1675383837,118.540000
"6201 JP Equity",JP3634600005,JPY,6000,50.6158258816,118.540000
"6594 JP Equity",JP3734800000,JPY,7688,64.8557448962,118.540000
"WKL NA Equity",NL0000395903,EUR,25,29.7335870599,.840800
"INGA NA Equity",NL0000303600,EUR,10.35,12.3097050428,.840800
"KEP SP Equity",SG1U68934629,SGD,8.32,6.24343388864,1.332600
"BALN VX Equity",CH0012410517,CHF,125,123.786888493,1.009800
"2308 TT Equity",TW0002308004,TWD,181,5.65801813067,31.990000
"AGK LN Equity",GB00BK1PTB77,GBp,1438,21.7944831767,.659800
"RR/ LN Equity",GB00B63H8491,GBp,854,12.9433161564,.659800
"WPP LN Equity",JE00B8KF9B49,GBp,1308,19.8241891482,.659800
"REL LN Equity",GB00B2B0DG97,GBp,1066,16.1564110336,.659800
"REN NA Equity",NL0006144495,EUR,19.1,22.7164605138,.840800
"UG FP Equity",FR0000121501,EUR,9.8,11.6555661275,.840800
"RNO FP Equity",FR0000131906,EUR,57.51,68.3991436727,.840800
"PAH3 GR Equity",DE000PAH0038,EUR,65.72,78.1636536632,.840800
"BMW GR Equity",DE0005190003,EUR,85.88,102.140818268,.840800
"DAI GR Equity",DE0007100000,EUR,66.86,79.5195052331,.840800
"VOW GR Equity",DE0007664005,EUR,174.35,207.362036156,.840800
"VOW3 GR Equity",DE0007664039,EUR,177.99,211.691246432,.840800
"7202 JP Equity",JP3137200006,JPY,1418,11.96220685,118.540000
"7269 JP Equity",JP3397200001,JPY,3456,29.1547157078,118.540000
"7270 JP Equity",JP3814800003,JPY,4165.5,35.1400371183,118.540000
"7201 JP Equity",JP3672400003,JPY,1000.5,8.44018896575,118.540000
"7267 JP Equity",JP3854600008,JPY,3453.5,29.1336257803,118.540000
"7203 JP Equity",JP3633400001,JPY,7300,61.5825881559,118.540000
"000270 KS Equity",KR7000270009,KRW,51200,46.6026487052,1098.650000
"005380 KS Equity",KR7005380001,KRW,164500,149.729213125,1098.650000
"VOLVB SS Equity",SE0000115446,SEK,84.7,10.7036344336,7.913200
"FCAU US Equity",NL0010877643,USD,11.59,11.59,1
"MQG AU Equity",AU000000MQG1,AUD,57.08,46.1999190611,1.235500
"8309 JP Equity",JP3892100003,JPY,441.4,3.72363759069,118.540000
"8411 JP Equity",JP3885780001,JPY,198,1.67032225409,118.540000
"8306 JP Equity",JP3902900004,JPY,634,5.34840560148,118.540000
"DBS SP Equity",SG1L01001701,SGD,19.83,14.8806843764,1.332600
"GBLB BB Equity",BE0003797140,EUR,68.62,81.6127497621,.840800
"BNR GR Equity",DE000A1DAHH0,EUR,44.9,53.4015223597,.840800
"MEO GR Equity",DE0007257503,EUR,24.6,29.257849667,.840800
"FLG LN Equity",GG00B62W2327,GBp,352.6,5.34404364959,.659800
"INVEB SS Equity",SE0000107419,SEK,283,35.7630288632,7.913200
"WOS LN Equity",JE00BFNWV485,GBp,3579,54.2437102152,.659800
"III LN Equity",GB00B1YW4409,GBp,433.2,6.56562594726,.659800
"BNZL LN Equity",GB00B0744B38,GBp,1746,26.4625644135,.659800
"NVN AU Equity",AU000000NVN5,AUD,2.13,1.72399838122,1.235500
"GPT AU Equity",AU000000GPT8,AUD,4.39,3.55321732092,1.235500
"LLC AU Equity",AU000000LLC3,AUD,16.22,13.1282881425,1.235500
"GMG AU Equity",AU000000GMG2,AUD,5.73,4.63779846216,1.235500
"WFD AU Equity",AU000000WFD0,AUD,9.25,7.48684743019,1.235500
"SCG AU Equity",AU000000SCG8,AUD,3.49,2.82476730069,1.235500
"SNC CN Equity",CA78460T1057,CAD,42.54,35.9624651281,1.182900
"AGU CN Equity",CA0089161081,CAD,111.34,94.1246090118,1.182900
"EOC US Equity",US29244T1016,USD,44.8,44.8,1
"ENI US Equity",US29274F1049,USD,15.68,15.68,1
"EN FP Equity",FR0000120503,EUR,28.7,34.1341579448,.840800
"UL NA Equity",FR0000124711,EUR,210.15,249.940532826,.840800
"DG FP Equity",FR0000125486,EUR,43.4,51.6175071361,.840800
"EDF FP Equity",FR0010242511,EUR,21.75,25.8682207422,.840800
"1812 JP Equity",JP3210200006,JPY,483,4.07457398347,118.540000
"1802 JP Equity",JP3190000004,JPY,761,6.41977391598,118.540000
"1803 JP Equity",JP3358800005,JPY,800,6.74877678421,118.540000
"1801 JP Equity",JP3443600006,JPY,669,5.64366458579,118.540000
"4612 JP Equity",JP3749400002,JPY,3340,28.1761430741,118.540000
"9503 JP Equity",JP3228600007,JPY,1114,9.39767167201,118.540000
"AKZA NA Equity",NL0000009132,EUR,56.58,67.2930542341,.840800
"EDP PL Equity",PTEDP0AM0009,EUR,3.1,3.68696479543,.840800
"ACS SM Equity",ES0167050915,EUR,28,33.3016175071,.840800
"SKAB SS Equity",SE0000113250,SEK,168.6,21.3061719658,7.913200
"CLN VX Equity",CH0012142631,CHF,16.25,16.0922955041,1.009800
"SYNN VX Equity",CH0011037469,CHF,316.1,313.032283621,1.009800
"SGRO LN Equity",GB00B5ZN1N88,GBp,382.5,5.79721127614,.659800
"HMSO LN Equity",GB0004065016,GBp,600.5,9.10124280085,.659800
"JMAT LN Equity",GB00B70FPS60,GBp,3370,51.0760836617,.659800
"BLND LN Equity",GB0001367019,GBp,764,11.5792664444,.659800
"LAND LN Equity",GB0031809436,GBp,1151,17.4446802061,.659800
"SIE GR Equity",DE0007236101,EUR,91.24,108.515699334,.840800
"7012 JP Equity",JP3224200000,JPY,541,4.56386030032,118.540000
"7011 JP Equity",JP3900000005,JPY,650.2,5.48506833136,118.540000
"6503 JP Equity",JP3902400005,JPY,1403.5,11.8398852708,118.540000
"6501 JP Equity",JP3788600009,JPY,872.8,7.36291547157,118.540000
"PHIA NA Equity",NL0000009538,EUR,23.16,27.5451950523,.840800
"SMIN LN Equity",GB00B1WY2338,GBp,1047,15.8684449833,.659800
"GGB US Equity",US3737371050,USD,3.54,3.54,1
"NA CN Equity",CA6330671034,CAD,47.51,40.1640037197,1.182900
"BMO CN Equity",CA0636711016,CAD,79.59,67.2837940654,1.182900
"TD CN Equity",CA8911605092,CAD,53.04,44.8389551103,1.182900
"RY CN Equity",CA7800871021,CAD,78.32,66.2101614676,1.182900
"DBK GR Equity",DE0005140008,EUR,23.93,28.4609895338,.840800
"GFNORTEO MM Equity",MXP370711014,MXN,75.86,5.09561841301,14.887300
"BBVA SM Equity",ES0113211835,EUR,7.45,8.86060894386,.840800
"UBSG VX Equity",CH0244767585,CHF,16.6,16.4388987918,1.009800
"BARC LN Equity",GB0031348658,GBp,230.35,3.49120945741,.659800
"RBS LN Equity",GB00B7T77214,GBp,370,5.60775992725,.659800
"LLOY LN Equity",GB0008706128,GBp,72.87,1.10442558351,.659800
"HSBA LN Equity",GB0005405286,GBp,593.7,8.99818126705,.659800
"TOL AU Equity",AU000000TOL1,AUD,5.97,4.83205180089,1.235500
"BXB AU Equity",AU000000BXB1,AUD,10.67,8.63617968434,1.235500
"DSV DC Equity",DK0060079531,DKK,187.5,29.9683534188,6.256600
"9062 JP Equity",JP3729400006,JPY,599,5.05314661718,118.540000
"KNIN VX Equity",CH0025238863,CHF,133.6,132.303426421,1.009800
"APA AU Equity",AU000000APA1,AUD,7.7,6.23229461756,1.235500
"WOW AU Equity",AU000000WOW2,AUD,29.8,24.1197895589,1.235500
"DELB BB Equity",BE0003562700,EUR,61.75,73.4419600381,.840800
"MRU CN Equity",CA59162N1096,CAD,89.94,76.0334770479,1.182900
"PPL CN Equity",CA7063271034,CAD,40.21,33.992729732,1.182900
"MG CN Equity",CA5592224011,CAD,120.91,102.214895596,1.182900
"TRP CN Equity",CA89353D1078,CAD,54.21,45.8280497083,1.182900
"ENB CN Equity",CA29250N1050,CAD,56.01,47.3497337053,1.182900
"NRE1V FH Equity",FI0009005318,EUR,20,23.786869648,.840800
"STERV FH Equity",FI0009005961,EUR,7.32,8.70599429115,.840800
"UPM1V FH Equity",FI0009005987,EUR,13.51,16.0680304472,.840800
"FR FP Equity",FR0000130338,EUR,100.15,119.112749762,.840800
"ML FP Equity",FR0000121261,EUR,71.83,85.4305423406,.840800
"RWE GR Equity",DE0007037129,EUR,24.37,28.984300666,.840800
"CON GR Equity",DE0005439004,EUR,168.33,200.202188392,.840800
"6 HK Equity",HK0006000050,HKD,73.05,9.42033657876,7.754500
"2 HK Equity",HK0002007356,HKD,65.5,8.44670836289,7.754500
"JM SP Equity",BMG507361001,USD,59.83,59.83,1
"13 HK Equity",HK0013000119,HKD,86.55,11.1612612032,7.754500
"PC IM Equity",IT0004623051,EUR,10.68,12.702188392,.840800
"SRG IM Equity",IT0003153415,EUR,3.92,4.662226451,.840800
"3861 JP Equity",JP3174410005,JPY,410,3.45874810191,118.540000
"2651 JP Equity",JP3982100004,JPY,7210,60.8233507677,118.540000
"6471 JP Equity",JP3720800006,JPY,1381,11.6500759237,118.540000
"9502 JP Equity",JP3526600006,JPY,1365,11.5151003881,118.540000
"7259 JP Equity",JP3102000001,JPY,4185,35.3045385524,118.540000
"5108 JP Equity",JP3830800003,JPY,4040,34.0813227602,118.540000
"6902 JP Equity",JP3551500006,JPY,5424,45.7567065969,118.540000
"ALFAA MM Equity",MXP000511016,MXN,30.74,2.06484721877,14.887300
"RAND NA Equity",NL0000379121,EUR,38.37,45.6351094196,.840800
"AH NA Equity",NL0010672325,EUR,14.55,17.3049476689,.840800
"012330 KS Equity",KR7012330007,KRW,229000,208.437627998,1098.650000
"ENG SM Equity",ES0130960018,EUR,24.88,29.5908658421,.840800
"DIA SM Equity",ES0126775032,EUR,5.35,6.36298763083,.840800
"GAS SM Equity",ES0116870314,EUR,19.79,23.5371075167,.840800
"HOLMB SS Equity",SE0000109290,SEK,269.5,34.0570186524,7.913200
"ADEN VX Equity",CH0012138605,CHF,66.85,66.2012279659,1.009800
"SGSN VX Equity",CH0002497458,CHF,1988,1968.70667459,1.009800
"HAS LN Equity",GB0004161021,GBp,141.5,2.14458926948,.659800
"ITRK LN Equity",GB0031638363,GBp,2298,34.8287359806,.659800
"MRW LN Equity",GB0006043169,GBp,173.7,2.63261594423,.659800
"SBRY LN Equity",GB00B019KW72,GBp,234.6,3.55562291604,.659800
"GKN LN Equity",GB0030646508,GBp,332.3,5.03637465899,.659800
"CPI LN Equity",GB00B23K0M20,GBp,1060,16.0654743862,.659800
"IPL CN Equity",CA45833V1094,CAD,32.75,27.6861949446,1.182900
"941 HK Equity",HK0941009539,HKD,88.75,11.4449674383,7.754500
"9437 JP Equity",JP3165650007,JPY,1733,14.6195377088,118.540000
"9984 JP Equity",JP3436100006,JPY,7009,59.1277206006,118.540000
"ST SP Equity",SG1T75931496,SGD,3.84,2.88158487168,1.332600
"2412 TT Equity",TW0002412004,TWD,92.5,2.89152860269,31.990000
"ABI BB Equity",BE0003793107,EUR,89.68,106.660323501,.840800
"ABEV US Equity",US02319V1035,USD,6.06,6.06,1
"CARLB DC Equity",DK0010181759,DKK,468.6,74.8969088642,6.256600
"2503 JP Equity",JP3258000003,JPY,1421.5,11.9917327484,118.540000
"2502 JP Equity",JP3116000005,JPY,3560,30.0320566897,118.540000
"HEIA NA Equity",NL0000009165,EUR,56.81,67.566603235,.840800
"SAB LN Equity",GB0004835483,GBp,3220,48.802667475,.659800
"AIO AU Equity",AU000000AIO7,AUD,5.99,4.84823957912,1.235500
"CP CN Equity",CA13645T1003,CAD,209.66,177.242370446,1.182900
"CNR CN Equity",CA1363751027,CAD,76.98,65.0773522698,1.182900
"LFL US Equity",US51817R1068,USD,11.04,11.04,1
"CDI FP Equity",FR0000130403,EUR,137.95,164.069933397,.840800
"RMS FP Equity",FR0000052292,EUR,280.95,334.14605138,.840800
"MC FP Equity",FR0000121014,EUR,125.6,149.381541389,.840800
"LHA GR Equity",DE0008232125,EUR,14.06,16.7221693625,.840800
"G1A GR Equity",DE0006602006,EUR,35.45,42.162226451,.840800
"6806 JP Equity",JP3799000009,JPY,13370,112.788932006,118.540000
"5333 JP Equity",JP3695200000,JPY,2360,19.9088915134,118.540000
"6762 JP Equity",JP3538800008,JPY,6950,58.6299983128,118.540000
"9202 JP Equity",JP3429800000,JPY,294,2.4801754682,118.540000
"9021 JP Equity",JP3659000008,JPY,5539,46.7268432597,118.540000
"5802 JP Equity",JP3407400005,JPY,1453.5,12.2616838198,118.540000
"8002 JP Equity",JP3877600001,JPY,695.3,5.86553062257,118.540000
"9201 JP Equity",JP3705200008,JPY,3650,30.7912940779,118.540000
"8053 JP Equity",JP3404600003,JPY,1181.5,9.96709971318,118.540000
"8001 JP Equity",JP3143600009,JPY,1242.5,10.481693943,118.540000
"8031 JP Equity",JP3893600001,JPY,1548.5,13.0631010629,118.540000
"6981 JP Equity",JP3914400001,JPY,12810,108.064788257,118.540000
"8058 JP Equity",JP3898400001,JPY,2099,17.7071030876,118.540000
"6954 JP Equity",JP3802400006,JPY,19175,161.759743546,118.540000
"ATCOA SS Equity",SE0000101032,SEK,217.1,27.435171612,7.913200
"ATCOB SS Equity",SE0000122467,SEK,198,25.0214830915,7.913200
"CFR VX Equity",CH0210483332,CHF,85.8,84.9673202614,1.009800
"BRBY LN Equity",GB0031743007,GBp,1602,24.2800848742,.659800
"IAG LN Equity",ES0177542018,GBp,480.8,7.28705668384,.659800
"WOR AU Equity",AU000000WOR2,AUD,9.68,7.83488466208,1.235500
"SYD AU Equity",AU000000SYD9,AUD,4.79,3.87697288547,1.235500
"IAG AU Equity",AU000000IAG3,AUD,6.26,5.06677458519,1.235500
"AMC AU Equity",AU000000AMC4,AUD,13.55,10.9672197491,1.235500
"TCL AU Equity",AU000000TCL6,AUD,8.76,7.09024686362,1.235500
"SUN AU Equity",AU000000SUN6,AUD,13.83,11.1938486443,1.235500
"OMV AV Equity",AT0000743059,EUR,20.8,24.7383444339,.840800
"CCRO3 BZ Equity",BRCCROACNOR2,BRL,14.51,5.37248222749,2.700800
"883 HK Equity",HK0883013259,HKD,10.3,1.32826100974,7.754500
"SAMAS FH Equity",FI0009003305,EUR,38.73,46.0632730733,.840800
"TEC FP Equity",FR0000131708,EUR,47.58,56.5889628925,.840800
"HO FP Equity",FR0000121329,EUR,44.67,53.1279733587,.840800
"LG FP Equity",FR0000120537,EUR,56.12,66.7459562322,.840800
"GSZ FP Equity",FR0010208488,EUR,18.31,21.7768791627,.840800
"FP FP Equity",FR0000120271,EUR,39.92,47.4785918173,.840800
"HEI GR Equity",DE0006047004,EUR,56.93,67.7093244529,.840800
"3 HK Equity",HK0003000038,HKD,17.38,2.24127925721,7.754500
"CRH ID Equity",IE0001827041,EUR,18.73,22.2764034253,.840800
"SPM IM Equity",IT0000068525,EUR,8.3,9.8715509039,.840800
"FNC IM Equity",IT0003856405,EUR,7.35,8.74167459562,.840800
"ATL IM Equity",IT0003506190,EUR,19.21,22.8472882969,.840800
"5901 JP Equity",JP3613400005,JPY,1415,11.9368989371,118.540000
"6753 JP Equity",JP3359600008,JPY,263,2.21866036781,118.540000
"5233 JP Equity",JP3449020001,JPY,362,3.05382149485,118.540000
"9508 JP Equity",JP3246400000,JPY,1176,9.92070187279,118.540000
"1963 JP Equity",JP3667600005,JPY,2384,20.1113548169,118.540000
"9501 JP Equity",JP3585800000,JPY,501,4.22642146111,118.540000
"9532 JP Equity",JP3180400008,JPY,430.9,3.63505989539,118.540000
"6701 JP Equity",JP3733000008,JPY,342,2.88510207525,118.540000
"9531 JP Equity",JP3573000001,JPY,625.2,5.27416905686,118.540000
"8725 JP Equity",JP3890310000,JPY,2781.5,23.4646532816,118.540000
"6502 JP Equity",JP3592200004,JPY,500.1,4.21882908723,118.540000
"6758 JP Equity",JP3435000009,JPY,2439.5,20.5795512063,118.540000
"6752 JP Equity",JP3866800000,JPY,1382,11.6585118947,118.540000
"CEMEXCPO MM Equity",MXP225611567,MXN,14.53,0.975999677578,14.887300
"STL NO Equity",NO0010096985,NOK,127.3,16.4421425158,7.742300
"GALP PL Equity",PTGAL0AM0009,EUR,7.97,9.47906755471,.840800
"005930 KS Equity",KR7005930003,KRW,1295000,1178.71933737,1098.650000
