ticker,isin,localcurrency,localprice,convertedprice,currencyfactor
"URBN US Equity",US9170471026,USD,35.13,35.13,1
"PKI US Equity",US7140461093,USD,43.73,43.73,1
"TDC US Equity",US88076W1036,USD,43.68,43.68,1
"NRG US Equity",US6293775085,USD,26.95,26.95,1
"CTAS US Equity",US1729081059,USD,78.44,78.44,1
"WAT US Equity",US9418481035,USD,112.72,112.72,1
"AES US Equity",US00130H1059,USD,13.77,13.77,1
"COH US Equity",US1897541041,USD,37.56,37.56,1
"CTXS US Equity",US1773761002,USD,63.8,63.8,1
"TSCO US Equity",US8923561067,USD,78.82,78.82,1
"CCE US Equity",US19122T1097,USD,44.22,44.22,1
"SPLS US Equity",US8550301027,USD,18.12,18.12,1
"RHT US Equity",US7565771026,USD,69.14,69.14,1
"TIF US Equity",US8865471085,USD,106.86,106.86,1
"BBBY US Equity",US0758961009,USD,76.17,76.17,1
"BBY US Equity",US0865161014,USD,38.98,38.98,1
"CA US Equity",US12673P1057,USD,30.45,30.45,1
"HOG US Equity",US4128221086,USD,65.91,65.91,1
"DPS US Equity",US26138E1091,USD,71.68,71.68,1
"KORS US Equity",VGG607541015,USD,75.1,75.1,1
"NUE US Equity",US6703461052,USD,49.05,49.05,1
"SYMC US Equity",US8715031089,USD,25.66,25.66,1
"MNST US Equity",US6117401017,USD,108.35,108.35,1
"PH US Equity",US7010941042,USD,128.95,128.95,1
"AA US Equity",US0138171014,USD,15.79,15.79,1
"CMG US Equity",US1696561059,USD,684.51,684.51,1
"CERN US Equity",US1567821046,USD,64.66,64.66,1
"LO US Equity",US5441471019,USD,62.94,62.94,1
"SYY US Equity",US8718291078,USD,39.69,39.69,1
"YUM US Equity",US9884981013,USD,72.85,72.85,1
"KR US Equity",US5010441013,USD,64.21,64.21,1
"PCP US Equity",US7401891053,USD,240.88,240.88,1
"RAI US Equity",US7617131062,USD,64.27,64.27,1
"CRM US Equity",US79466L3024,USD,59.31,59.31,1
"COV US Equity",IE00B68SQD29,USD,102.28,102.28,1
"TGT US Equity",US87612E1064,USD,75.91,75.91,1
"TMO US Equity",US8835561023,USD,125.29,125.29,1
"GM US Equity",US37045V1008,USD,34.91,34.91,1
"F US Equity",US3453708600,USD,15.5,15.5,1
"SBUX US Equity",US8552441094,USD,82.05,82.05,1
"COST US Equity",US22160K1051,USD,141.75,141.75,1
"WBA US Equity",US9314271084,USD,76.05,76.05,1
"MCD US Equity",US5801351017,USD,93.7,93.7,1
"MO US Equity",US02209S1033,USD,49.27,49.27,1
"CVS US Equity",US1266501006,USD,96.31,96.31,1
"PM US Equity",US7181721090,USD,81.45,81.45,1
"KO US Equity",US1912161007,USD,42.22,42.22,1
"ORCL US Equity",US68389X1054,USD,44.97,44.97,1
"WMT US Equity",US9311421039,USD,85.88,85.88,1
"LLTC US Equity",US5356781063,USD,45.6,45.6,1
"ALTR US Equity",US0214411003,USD,36.94,36.94,1
"XLNX US Equity",US9839191015,USD,43.29,43.29,1
"ADI US Equity",US0326541051,USD,55.52,55.52,1
"TXN US Equity",US8825081040,USD,53.47,53.47,1
"XRAY US Equity",US2490301072,USD,53.27,53.27,1
"BAX US Equity",US0718131099,USD,73.29,73.29,1
"AGN US Equity",US0184901025,USD,212.59,212.59,1
"ABT US Equity",US0028241000,USD,45.02,45.02,1
"LLY US Equity",US5324571083,USD,68.99,68.99,1
"BMY US Equity",US1101221083,USD,59.03,59.03,1
"MRK US Equity",US58933Y1055,USD,56.79,56.79,1
"PFE US Equity",US7170811035,USD,31.15,31.15,1
"JNJ US Equity",US4781601046,USD,104.57,104.57,1
"DNR US Equity",US2479162081,USD,8.13,8.13,1
"PBI US Equity",US7244791007,USD,24.37,24.37,1
"TSO US Equity",US8816091016,USD,74.35,74.35,1
"WU US Equity",US9598021098,USD,17.91,17.91,1
"HRB US Equity",US0936711052,USD,33.68,33.68,1
"EFX US Equity",US2944291051,USD,80.87,80.87,1
"MKC US Equity",US5797802064,USD,74.3,74.3,1
"GRMN US Equity",CH0114405324,USD,52.83,52.83,1
"SJM US Equity",US8326964058,USD,100.98,100.98,1
"CLX US Equity",US1890541097,USD,104.21,104.21,1
"TAP US Equity",US60871R2094,USD,74.52,74.52,1
"EA US Equity",US2855121099,USD,47.02,47.02,1
"MSI US Equity",US6200763075,USD,67.08,67.08,1
"XRX US Equity",US9841211033,USD,13.86,13.86,1
"STZ US Equity",US21036P1084,USD,98.17,98.17,1
"BF/B US Equity",US1156372096,USD,87.84,87.84,1
"MPC US Equity",US56585A1025,USD,90.26,90.26,1
"VLO US Equity",US91913Y1001,USD,49.5,49.5,1
"INTU US Equity",US4612021034,USD,92.19,92.19,1
"ECL US Equity",US2788651006,USD,104.52,104.52,1
"ADBE US Equity",US00724F1012,USD,72.7,72.7,1
"PSX US Equity",US7185461040,USD,71.7,71.7,1
"KMB US Equity",US4943681035,USD,115.54,115.54,1
"HPQ US Equity",US4282361033,USD,40.13,40.13,1
"MSFT US Equity",US5949181045,USD,46.45,46.45,1
"AAPL US Equity",US0378331005,USD,110.38,110.38,1
"ROK US Equity",US7739031091,USD,111.2,111.2,1
"GPS US Equity",US3647601083,USD,42.11,42.11,1
"LB US Equity",US5017971046,USD,86.55,86.55,1
"LUV US Equity",US8447411088,USD,42.32,42.32,1
"DE US Equity",US2441991054,USD,88.47,88.47,1
"DAL US Equity",US2473617023,USD,49.19,49.19,1
"MUR US Equity",US6267171022,USD,50.52,50.52,1
"KLAC US Equity",US4824801009,USD,70.32,70.32,1
"LRCX US Equity",US5128071082,USD,79.34,79.34,1
"MRO US Equity",US5658491064,USD,28.29,28.29,1
"MJN US Equity",US5828391061,USD,100.54,100.54,1
"HES US Equity",US42809H1077,USD,73.82,73.82,1
"AMAT US Equity",US0382221051,USD,24.92,24.92,1
"ADM US Equity",US0394831020,USD,52,52,1
"COP US Equity",US20825C1045,USD,69.06,69.06,1
"CVX US Equity",US1667641005,USD,112.18,112.18,1
"XOM US Equity",US30231G1022,USD,92.45,92.45,1
"AVP US Equity",US0543031027,USD,9.39,9.39,1
"PDCO US Equity",US7033951036,USD,48.1,48.1,1
"IRM US Equity",US4628461067,USD,38.66,38.66,1
"JNPR US Equity",US48203R1041,USD,22.32,22.32,1
"FFIV US Equity",US3156161024,USD,130.47,130.47,1
"FTI US Equity",US30249U1016,USD,46.84,46.84,1
"EQT US Equity",US26884L1098,USD,75.7,75.7,1
"SIAL US Equity",US8265521018,USD,137.27,137.27,1
"HUM US Equity",US4448591028,USD,143.63,143.63,1
"HSY US Equity",US4278661081,USD,103.93,103.93,1
"EL US Equity",US5184391044,USD,76.2,76.2,1
"DTV US Equity",US25490A3095,USD,86.7,86.7,1
"ESRX US Equity",US30219G1085,USD,84.67,84.67,1
"CL US Equity",US1941621039,USD,69.19,69.19,1
"CSCO US Equity",US17275R1023,USD,27.82,27.82,1
"PEP US Equity",US7134481081,USD,94.56,94.56,1
"VZ US Equity",US92343V1044,USD,46.78,46.78,1
"PG US Equity",US7427181091,USD,91.09,91.09,1
"CNX US Equity",US20854P1093,USD,33.81,33.81,1
"IFF US Equity",US4595061015,USD,101.36,101.36,1
"AKAM US Equity",US00971T1016,USD,62.96,62.96,1
"K US Equity",US4878361082,USD,65.44,65.44,1
"GCI US Equity",US3647301015,USD,31.93,31.93,1
"DRI US Equity",US2371941053,USD,58.63,58.63,1
"ADSK US Equity",US0527691069,USD,60.06,60.06,1
